COMPANY,EXPERIENCE,LOCATION,TITLE,SALARY,SKILLS,CATEGORY
Growel Softech Pvt. Ltd.,4 - 7 yrs,Bangalore,Cybersecurity,900000.0,JavaScript,Languages
Microsoft,4 - 7 yrs,Delhi-NCR,Cybersecurity,600000.0,JavaScript,Languages
Micron Tech,4 - 7 yrs,Pune,Cybersecurity,1000000.0,JavaScript,Languages
BLEND360 INDIA PRIVATE LIMITED,4 - 7 yrs,Delhi-NCR,Cybersecurity,900000.0,JavaScript,Languages
Adecco India Private Limited,4 - 7 yrs,Pune,Cybersecurity,1000000.0,JavaScript,Languages
Career Infosystem,4 - 7 yrs,Pune,Cybersecurity,900000.0,JavaScript,Languages
Career Infosystem,4 - 7 yrs,Ahmedabad,Cybersecurity,1100000.0,JavaScript,Languages
BSRI SOLUTIONS,4 - 7 yrs,Bangalore,Cybersecurity,900000.0,JavaScript,Languages
Bclericz,4 - 7 yrs,Hyderabad,Cybersecurity,1100000.0,JavaScript,Languages
RAPINNO TECH SOLUTIONS PRIVATE LIMITED,4 - 7 yrs,Delhi-NCR,Cybersecurity,1000000.0,JavaScript,Languages
IQVIA RDS India Pvt Ltd,4 - 7 yrs,Pune,Cybersecurity,800000.0,JavaScript,Languages
Career Infosystem,4 - 7 yrs,Mumbai,Cybersecurity,1000000.0,JavaScript,Languages
US RECRUITMENT CONSULTANTS,4 - 7 yrs,Delhi-NCR,Cybersecurity,800000.0,JavaScript,Languages
Jubilant Generics Limited,4 - 7 yrs,Bangalore,Cybersecurity,800000.0,JavaScript,Languages
PARTICLE41 INDIA LLP,4 - 7 yrs,Chennai,Cybersecurity,800000.0,JavaScript,Languages
Caprus IT Private Limited,4 - 7 yrs,Pune,Cybersecurity,700000.0,JavaScript,Languages
Cardlytics,4 - 7 yrs,Chennai,Cybersecurity,800000.0,JavaScript,Languages
2Coms,4 - 7 yrs,Chandigarh,Cybersecurity,600000.0,JavaScript,Languages
Career Infosystem,4 - 7 yrs,Pune,DevOps Engineer,900000.0,Python,Languages
Teachers Insurance and Annuity Association of America (TIAA),4 - 7 yrs,Chennai,DevOps Engineer,1000000.0,Python,Languages
TALENT500 TECH (INDIA) PRIVATE LIMITED,4 - 7 yrs,Hyderabad,DevOps Engineer,900000.0,Python,Languages
HRS,4 - 7 yrs,Hyderabad,DevOps Engineer,1200000.0,Python,Languages
HRS,4 - 7 yrs,Pune,DevOps Engineer,1400000.0,Python,Languages
Advance Auto Parts,4 - 7 yrs,Pune,DevOps Engineer,1400000.0,Python,Languages
Epiqsystems India Private Limited,4 - 7 yrs,Delhi-NCR,DevOps Engineer,1100000.0,Python,Languages
EDGEMATICS CONSULTING PRIVATE LIMITED,4 - 7 yrs,Pune,DevOps Engineer,1500000.0,Python,Languages
Reflections Info Systems,4 - 7 yrs,Chandigarh,DevOps Engineer,1000000.0,Python,Languages
TALENT500 TECH (INDIA) PRIVATE LIMITED,4 - 7 yrs,Bangalore,DevOps Engineer,1400000.0,Python,Languages
SAS Institute,4 - 7 yrs,Hyderabad,DevOps Engineer,1300000.0,Python,Languages
TALENT500 TECH (INDIA) PRIVATE LIMITED,4 - 7 yrs,Delhi-NCR,DevOps Engineer,1000000.0,Python,Languages
TALENT500 TECH (INDIA) PRIVATE LIMITED,4 - 7 yrs,Mumbai,DevOps Engineer,1200000.0,Python,Languages
SKANDHA IT SERVICES PRIVATE LIMITED,4 - 7 yrs,Pune,DevOps Engineer,1000000.0,Python,Languages
LANDMARK ADV,4 - 7 yrs,Mumbai,DevOps Engineer,1500000.0,Python,Languages
Huquo Consulting Pvt. Ltd,4 - 7 yrs,Bangalore,DevOps Engineer,1500000.0,Python,Languages
Huquo Consulting Pvt. Ltd,4 - 7 yrs,Hyderabad,DevOps Engineer,1100000.0,Python,Languages
Huquo Consulting Pvt. Ltd,4 - 7 yrs,Delhi-NCR,DevOps Engineer,1000000.0,Python,Languages
Huquo Consulting Pvt. Ltd,4 - 7 yrs,Bangalore,DevOps Engineer,1500000.0,Python,Languages
Spiceworks,4 - 7 yrs,Bangalore,DevOps Engineer,1100000.0,Python,Languages
Vision Excel Career Solutions,4 - 7 yrs,Delhi-NCR,DevOps Engineer,1400000.0,Python,Languages
NOTUS SERVICES PRIVATE LIMITED,4 - 7 yrs,Bangalore,DevOps Engineer,1400000.0,Python,Languages
AugmatrixGo,4 - 7 yrs,Chandigarh,DevOps Engineer,1000000.0,Python,Languages
Huquo Consulting Pvt. Ltd,4 - 7 yrs,Mumbai,DevOps Engineer,1400000.0,Python,Languages
Successr HR Tech PVT LTD,4 - 7 yrs,Mumbai,DevOps Engineer,900000.0,Python,Languages
Uber,4 - 7 yrs,Bangalore,DevOps Engineer,1400000.0,Python,Languages
Philips,4 - 7 yrs,Hyderabad,DevOps Engineer,1200000.0,Python,Languages
Resources Valley,8 - 10 yrs,Mumbai,Data Engineer,3700000.0,Azure,Cloud
Sharechat,8 - 10 yrs,Hyderabad,Data Engineer,2900000.0,Azure,Cloud
Philips,8 - 10 yrs,Pune,Data Engineer,2900000.0,Azure,Cloud
Anicalls,8 - 10 yrs,Pune,Data Engineer,3000000.0,Azure,Cloud
TA Digital,8 - 10 yrs,Pune,Data Engineer,2700000.0,Azure,Cloud
TA Digital,8 - 10 yrs,Chennai,Data Engineer,2900000.0,Azure,Cloud
Youth4 Talent Solutions and Services,8 - 10 yrs,Ahmedabad,Data Engineer,3700000.0,Azure,Cloud
Ignitho,8 - 10 yrs,Pune,Data Engineer,3300000.0,Azure,Cloud
Continuum Global,8 - 10 yrs,Pune,Data Engineer,3500000.0,Azure,Cloud
aarete,8 - 10 yrs,Bangalore,Data Engineer,3700000.0,Azure,Cloud
Shell Info Technologies Private Limited,8 - 10 yrs,Bangalore,Data Engineer,2800000.0,Azure,Cloud
Mad Street Den,8 - 10 yrs,Hyderabad,Data Engineer,2800000.0,Azure,Cloud
Feathersoft Info Solutions Private Limited,8 - 10 yrs,Bangalore,Data Engineer,2500000.0,Azure,Cloud
Quadratyx,8 - 10 yrs,Delhi-NCR,Data Engineer,3800000.0,Azure,Cloud
Mount Talent Consulting Private Limited,8 - 10 yrs,Delhi-NCR,Data Engineer,3400000.0,Azure,Cloud
Saasvaap Techies Pvt. Ltd.,8 - 10 yrs,Hyderabad,Data Engineer,2800000.0,Azure,Cloud
Bytes To Bots Consultancy Services Private Limited,8 - 10 yrs,Hyderabad,Data Engineer,3800000.0,Azure,Cloud
SKILLLABS RESOURCE SERVICES Pvt Ltd,8 - 10 yrs,Bangalore,Data Engineer,2500000.0,Azure,Cloud
One March India,8 - 10 yrs,Mumbai,Data Engineer,3600000.0,Azure,Cloud
ABG Group,8 - 10 yrs,Hyderabad,Data Engineer,3300000.0,Azure,Cloud
Bluelight Resources Pvt. Ltd.,8 - 10 yrs,Delhi-NCR,Data Engineer,3400000.0,Azure,Cloud
iPlace Consultancy,8 - 10 yrs,Delhi-NCR,Data Engineer,3700000.0,Azure,Cloud
WIZSPRINT CONSULTANTS (OPC) PRIVATE LIMITED,8 - 10 yrs,Pune,Data Engineer,3500000.0,Azure,Cloud
NEW AGE HR LLP,8 - 10 yrs,Mumbai,Data Engineer,3300000.0,Azure,Cloud
Right Step Consulting,8 - 10 yrs,Pune,Data Engineer,3100000.0,Azure,Cloud
Right Step Consulting,8 - 10 yrs,Delhi-NCR,Data Engineer,3700000.0,Azure,Cloud
Inventech Info Solutions Pvt. Ltd.,8 - 10 yrs,Hyderabad,Data Engineer,3000000.0,Azure,Cloud
Searce Cosourcing Services Pvt Ltd,8 - 10 yrs,Bangalore,Data Engineer,3800000.0,Azure,Cloud
CaaStle,8 - 10 yrs,Delhi-NCR,Data Engineer,3400000.0,Azure,Cloud
Luxoft,8 - 10 yrs,Pune,Data Engineer,3700000.0,Azure,Cloud
New Era India Consultancy Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Engineer,3300000.0,Azure,Cloud
Microsoft,8 - 10 yrs,Mumbai,Data Engineer,2800000.0,Azure,Cloud
CloudThat Technologies Pvt. Ltd.,8 - 10 yrs,Pune,Data Engineer,3400000.0,Azure,Cloud
MENORAH PERSONNEL MANAGEMENT INDIA PRIVATE LIMITED,8 - 10 yrs,Ahmedabad,Data Engineer,2600000.0,Azure,Cloud
CaaStle,8 - 10 yrs,Pune,Data Engineer,3000000.0,Azure,Cloud
Accion Technologies Private Limited,8 - 10 yrs,Coimbatore,Data Engineer,2500000.0,Azure,Cloud
Continental Corporation,8 - 10 yrs,Hyderabad,Data Engineer,3000000.0,Azure,Cloud
Kaleidofin,8 - 10 yrs,Bangalore,Data Engineer,3100000.0,Azure,Cloud
Searce Cosourcing Services Pvt Ltd,8 - 10 yrs,Chandigarh,Data Engineer,2600000.0,Azure,Cloud
JoulestoWatts Business Solutions Pvt Ltd,8 - 10 yrs,Coimbatore,Data Engineer,3300000.0,Azure,Cloud
Diverse Lynx,8 - 10 yrs,Hyderabad,Data Engineer,3100000.0,Azure,Cloud
Portcast,8 - 10 yrs,Hyderabad,Data Engineer,3600000.0,Azure,Cloud
Shell,8 - 10 yrs,Hyderabad,Data Engineer,3500000.0,Azure,Cloud
Prolifics,8 - 10 yrs,Hyderabad,Data Engineer,2700000.0,Azure,Cloud
Metyis,8 - 10 yrs,Hyderabad,Data Engineer,3200000.0,Azure,Cloud
CROSSROAD ELF DSS PRIVATE LIMITED,8 - 10 yrs,Mumbai,Data Engineer,3600000.0,Azure,Cloud
jupiter,8 - 10 yrs,Mumbai,Data Engineer,3000000.0,Azure,Cloud
Eurofins It Solutions,8 - 10 yrs,Chennai,Data Engineer,2800000.0,Azure,Cloud
Microsoft,8 - 10 yrs,Bangalore,Data Engineer,3500000.0,Azure,Cloud
Jupiter.money,8 - 10 yrs,Chennai,Data Engineer,3600000.0,Azure,Cloud
Artech Infosystems Pvt. Ltd.,8 - 10 yrs,Delhi-NCR,Data Engineer,2700000.0,Azure,Cloud
TALENT500 TECH (INDIA) PRIVATE LIMITED,8 - 10 yrs,Bangalore,Data Engineer,2500000.0,Azure,Cloud
Shell,8 - 10 yrs,Pune,Data Engineer,2600000.0,Azure,Cloud
CygnusPro Software Solutions Pvt. Ltd,8 - 10 yrs,Hyderabad,Data Engineer,3600000.0,Azure,Cloud
Capleo Global,8 - 10 yrs,Pune,Data Engineer,2600000.0,Azure,Cloud
Delivery Centric Technology Services Pvt Ltd,8 - 10 yrs,Pune,Data Engineer,3000000.0,Azure,Cloud
Dynpro India Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Engineer,3300000.0,Azure,Cloud
Suyati Technologies Pvt Ltd,8 - 10 yrs,Bangalore,Data Engineer,3400000.0,Azure,Cloud
Gadgeon Smart Systems Pvt Limited,8 - 10 yrs,Bangalore,Data Engineer,3600000.0,Azure,Cloud
Inference Labs,8 - 10 yrs,Hyderabad,Data Engineer,3000000.0,Azure,Cloud
Team4Progress,8 - 10 yrs,Bangalore,Data Engineer,3300000.0,Azure,Cloud
experionglobal,8 - 10 yrs,Pune,Data Engineer,3700000.0,Azure,Cloud
IBS Software Services,8 - 10 yrs,Bangalore,Data Engineer,3100000.0,Azure,Cloud
Expertiz,8 - 10 yrs,Mumbai,Data Engineer,3600000.0,Azure,Cloud
Diverse Lynx,8 - 10 yrs,Pune,Data Engineer,2800000.0,Azure,Cloud
Refinitiv,8 - 10 yrs,Bangalore,Data Engineer,3500000.0,Azure,Cloud
Netobjex,8 - 10 yrs,Bangalore,Data Engineer,2600000.0,Azure,Cloud
DVSUM INDIA PRIVATE LIMITED,8 - 10 yrs,Pune,Data Engineer,2600000.0,Azure,Cloud
RGF Professional Recruitment,8 - 10 yrs,Hyderabad,Data Engineer,2600000.0,Azure,Cloud
ValueLabs,8 - 10 yrs,Bangalore,Data Engineer,2600000.0,Azure,Cloud
SRS Infoway,8 - 10 yrs,Mumbai,Data Engineer,3400000.0,Azure,Cloud
Microsoft,8 - 10 yrs,Hyderabad,Data Engineer,3500000.0,Azure,Cloud
Intelliest Technology,8 - 10 yrs,Bangalore,Data Engineer,2700000.0,Azure,Cloud
NSE.IT Ltd,8 - 10 yrs,Chandigarh,Data Engineer,2500000.0,Azure,Cloud
BVR People Consulting,8 - 10 yrs,Hyderabad,Data Engineer,3500000.0,Azure,Cloud
QUADRANT IT PRIVATE LIMITED,8 - 10 yrs,Hyderabad,Data Engineer,2800000.0,Azure,Cloud
Luxoft,8 - 10 yrs,Delhi-NCR,Data Engineer,3100000.0,Azure,Cloud
Deutsche Bank,8 - 10 yrs,Hyderabad,Data Engineer,3400000.0,Azure,Cloud
NTT DATA,8 - 10 yrs,Bangalore,Data Engineer,3700000.0,Azure,Cloud
Vedantu Innovations,8 - 10 yrs,Delhi-NCR,Data Engineer,3700000.0,Azure,Cloud
Flipkart,8 - 10 yrs,Delhi-NCR,Data Engineer,3400000.0,Azure,Cloud
Flipkart,8 - 10 yrs,Bangalore,Data Engineer,3400000.0,Azure,Cloud
Flipkart,8 - 10 yrs,Pune,Data Engineer,2600000.0,Azure,Cloud
Flipkart,8 - 10 yrs,Bangalore,Data Engineer,2900000.0,Azure,Cloud
Flipkart,8 - 10 yrs,Chandigarh,Data Engineer,3500000.0,Azure,Cloud
Flipkart,8 - 10 yrs,Bangalore,Data Engineer,2700000.0,Azure,Cloud
TE Connectivity,8 - 10 yrs,Delhi-NCR,Data Engineer,3400000.0,Azure,Cloud
The Walt Disney,8 - 10 yrs,Mumbai,Data Engineer,3700000.0,Azure,Cloud
Accenture,8 - 10 yrs,Pune,Data Engineer,3500000.0,Azure,Cloud
IBM,8 - 10 yrs,Bangalore,Data Engineer,3200000.0,Azure,Cloud
Accenture,8 - 10 yrs,Mumbai,Data Engineer,3000000.0,Azure,Cloud
Accenture,8 - 10 yrs,Chennai,Data Engineer,2900000.0,Azure,Cloud
Accenture,8 - 10 yrs,Mumbai,Data Engineer,3800000.0,Azure,Cloud
Accenture,8 - 10 yrs,Chennai,Data Engineer,3100000.0,Azure,Cloud
Accenture,8 - 10 yrs,Hyderabad,Data Engineer,3800000.0,Azure,Cloud
CBRE Group,8 - 10 yrs,Mumbai,Data Engineer,3400000.0,Azure,Cloud
Rockwell Automation,8 - 10 yrs,Delhi-NCR,Data Engineer,3700000.0,Azure,Cloud
First Employer,8 - 10 yrs,Delhi-NCR,Data Engineer,3100000.0,Azure,Cloud
Mantras2Success Consultants,8 - 10 yrs,Hyderabad,Data Engineer,2800000.0,Azure,Cloud
PMS Consulting,8 - 10 yrs,Ahmedabad,Data Engineer,3100000.0,Azure,Cloud
BNY Mellon,8 - 10 yrs,Hyderabad,Data Engineer,2900000.0,Azure,Cloud
Confidential,8 - 10 yrs,Pune,Data Engineer,2500000.0,Azure,Cloud
Upbright Talent Management,8 - 10 yrs,Bangalore,Data Engineer,2900000.0,Azure,Cloud
Ralph Lauren,8 - 10 yrs,Chandigarh,Data Engineer,2500000.0,Azure,Cloud
Delhivery,8 - 10 yrs,Pune,Data Engineer,3400000.0,Azure,Cloud
eClerx,8 - 10 yrs,Chennai,Data Engineer,2800000.0,Azure,Cloud
eClerx,8 - 10 yrs,Bangalore,Data Engineer,3400000.0,Azure,Cloud
Grant Thornton India Pvt Ltd,8 - 10 yrs,Mumbai,Data Engineer,3300000.0,Azure,Cloud
TopGear Consultants Pvt Ltd.,8 - 10 yrs,Hyderabad,Data Engineer,3100000.0,Azure,Cloud
Pylon Management Consulting,8 - 10 yrs,Chennai,Data Engineer,3200000.0,Azure,Cloud
NOTUS SERVICES PRIVATE LIMITED,8 - 10 yrs,Hyderabad,Data Engineer,3600000.0,Azure,Cloud
Empower Recruitments,8 - 10 yrs,Hyderabad,Data Engineer,3000000.0,Azure,Cloud
Avom Consultants,8 - 10 yrs,Mumbai,Data Engineer,3000000.0,Azure,Cloud
Industrial Personnel Network,8 - 10 yrs,Chennai,Data Engineer,3400000.0,Azure,Cloud
Alphacom Systems and Solutions Pvt Ltd,8 - 10 yrs,Chennai,Data Engineer,3500000.0,Azure,Cloud
COVANSIS IT SERVICES LLP,8 - 10 yrs,Chandigarh,Data Engineer,3400000.0,Azure,Cloud
Mukul Consultants India Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Engineer,3300000.0,Azure,Cloud
Talent Corner HR Services Pvt Ltd,8 - 10 yrs,Pune,Data Engineer,3400000.0,Azure,Cloud
Krazy Mantra HR Solutions Pvt. Ltd,8 - 10 yrs,Hyderabad,Data Engineer,3500000.0,Azure,Cloud
Astha Baid,8 - 10 yrs,Bangalore,Data Engineer,3700000.0,Azure,Cloud
NOTUS SERVICES PRIVATE LIMITED,8 - 10 yrs,Ahmedabad,Data Engineer,3100000.0,Azure,Cloud
VIPSA TALENT SOLUTIONS PRIVATE LIMITED,8 - 10 yrs,Delhi-NCR,Data Engineer,3700000.0,Azure,Cloud
NOTUS SERVICES PRIVATE LIMITED,8 - 10 yrs,Chandigarh,Data Engineer,3400000.0,Azure,Cloud
Galytix,8 - 10 yrs,Bangalore,Data Engineer,3700000.0,Azure,Cloud
Fundnel Limited,8 - 10 yrs,Pune,Data Engineer,2600000.0,Azure,Cloud
malomatia India Technology Services Private Limite,8 - 10 yrs,Bangalore,Data Engineer,3000000.0,Azure,Cloud
Align Technology,8 - 10 yrs,Pune,Data Engineer,3500000.0,Azure,Cloud
Crisp Analytics or Lumiq,8 - 10 yrs,Delhi-NCR,Data Engineer,2700000.0,Azure,Cloud
BrickRed Systems,8 - 10 yrs,Chandigarh,Data Engineer,2900000.0,Azure,Cloud
Netomi,8 - 10 yrs,Chennai,Data Engineer,3600000.0,Azure,Cloud
Netomi,8 - 10 yrs,Chandigarh,Data Engineer,3000000.0,Azure,Cloud
Priceline.com,8 - 10 yrs,Delhi-NCR,Data Engineer,3700000.0,Azure,Cloud
TopGear Consultants Pvt Ltd.,8 - 10 yrs,Pune,Data Engineer,3700000.0,Azure,Cloud
Align Technology,8 - 10 yrs,Hyderabad,Data Engineer,2900000.0,Azure,Cloud
MTI INTEGRATION SERVICES INDIA PRIVATE LIMITED,8 - 10 yrs,Chandigarh,Data Engineer,3600000.0,Azure,Cloud
MTI INTEGRATION SERVICES INDIA PRIVATE LIMITED,8 - 10 yrs,Bangalore,Data Engineer,3500000.0,Azure,Cloud
Align Technology,8 - 10 yrs,Bangalore,Data Engineer,3500000.0,Azure,Cloud
Marktine,8 - 10 yrs,Hyderabad,Data Engineer,2700000.0,Azure,Cloud
Arcesium India Private Limited,8 - 10 yrs,Delhi-NCR,Data Engineer,3300000.0,Azure,Cloud
Aelius City HR Solutions (OPC) Private limited,8 - 10 yrs,Hyderabad,Data Engineer,3700000.0,Azure,Cloud
CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,8 - 10 yrs,Coimbatore,Data Engineer,2600000.0,Azure,Cloud
Consys consultancy services,8 - 10 yrs,Bangalore,Data Engineer,2900000.0,Azure,Cloud
Radial HR Solutions,8 - 10 yrs,Bangalore,Data Engineer,3500000.0,Azure,Cloud
Krazy Mantra HR Solutions Pvt. Ltd,8 - 10 yrs,Hyderabad,Data Engineer,3100000.0,Azure,Cloud
Consys consultancy services,8 - 10 yrs,Bangalore,Data Engineer,3000000.0,Azure,Cloud
EXCELVANA PVT. LTD,8 - 10 yrs,Coimbatore,Data Engineer,2900000.0,Azure,Cloud
Krazy Mantra HR Solutions Pvt. Ltd,8 - 10 yrs,Delhi-NCR,Data Engineer,2600000.0,Azure,Cloud
Excellent Opportunity Placements,8 - 10 yrs,Chennai,Data Engineer,2800000.0,Azure,Cloud
Krazy Mantra HR Solutions Pvt. Ltd,8 - 10 yrs,Hyderabad,Data Engineer,3300000.0,Azure,Cloud
A Konnect,8 - 10 yrs,Mumbai,Data Engineer,3700000.0,Azure,Cloud
Dzaro Solutions,8 - 10 yrs,Ahmedabad,Data Engineer,3800000.0,Azure,Cloud
Candid Recruitments,8 - 10 yrs,Ahmedabad,Data Engineer,3200000.0,Azure,Cloud
NOTUS SERVICES PRIVATE LIMITED,8 - 10 yrs,Mumbai,Data Engineer,2500000.0,Azure,Cloud
Source To Win Consultancy,8 - 10 yrs,Mumbai,Data Engineer,2700000.0,Azure,Cloud
SkilFil Consultants,8 - 10 yrs,Pune,Data Engineer,2700000.0,Azure,Cloud
Buzzworks Business Services Pvt Ltd.,8 - 10 yrs,Bangalore,Data Engineer,2600000.0,Azure,Cloud
VIPSA TALENT SOLUTIONS PRIVATE LIMITED,8 - 10 yrs,Chennai,Data Engineer,3400000.0,Azure,Cloud
Krazy Mantra HR Solutions Pvt. Ltd,8 - 10 yrs,Bangalore,Data Engineer,3300000.0,Azure,Cloud
Symphoni HR Private Limited,8 - 10 yrs,Delhi-NCR,Data Engineer,2600000.0,Azure,Cloud
CHANGE LEADERS CONSULTING,8 - 10 yrs,Hyderabad,Data Engineer,2500000.0,Azure,Cloud
Brainsearch Consulting Pvt Ltd,8 - 10 yrs,Mumbai,Data Engineer,2800000.0,Azure,Cloud
Quest Junction,8 - 10 yrs,Bangalore,Data Engineer,2900000.0,Azure,Cloud
NR Consulting,8 - 10 yrs,Hyderabad,Data Engineer,3600000.0,Azure,Cloud
Quest Junction,8 - 10 yrs,Pune,Data Engineer,3200000.0,Azure,Cloud
TeamPlus Staffing Solution Pvt Ltd,8 - 10 yrs,Delhi-NCR,Data Engineer,3500000.0,Azure,Cloud
Argano Software Private Limited,8 - 10 yrs,Bangalore,Data Engineer,2600000.0,Azure,Cloud
Sapwood Ventures Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Engineer,2500000.0,Azure,Cloud
iSOCRATES,8 - 10 yrs,Bangalore,Data Engineer,2900000.0,Azure,Cloud
"SAGE IT, INC",8 - 10 yrs,Mumbai,Data Engineer,3600000.0,Azure,Cloud
Shanvi Staffing And Training Services,8 - 10 yrs,Pune,Data Engineer,2500000.0,Azure,Cloud
Saffron Consultancy Services(scs),8 - 10 yrs,Chennai,Data Engineer,2600000.0,Azure,Cloud
Prolifics,8 - 10 yrs,Delhi-NCR,Data Engineer,3200000.0,Azure,Cloud
Prolifics,8 - 10 yrs,Bangalore,Data Engineer,2500000.0,Azure,Cloud
Anlage Infotech (I) Pvt. Ltd.,8 - 10 yrs,Mumbai,Data Engineer,3700000.0,Azure,Cloud
SDNA Global,8 - 10 yrs,Hyderabad,Data Engineer,2500000.0,Azure,Cloud
Prolifics,8 - 10 yrs,Mumbai,Data Engineer,3700000.0,Azure,Cloud
Prolifics,8 - 10 yrs,Pune,Data Engineer,3100000.0,Azure,Cloud
Clairvoyant India Pvt. Ltd.,8 - 10 yrs,Ahmedabad,Data Engineer,3000000.0,Azure,Cloud
Pylon Management Consulting Pvt Ltd,8 - 10 yrs,Delhi-NCR,Data Engineer,3100000.0,Azure,Cloud
thinkbridge Software Pvt. Ltd.,8 - 10 yrs,Chennai,Data Engineer,3000000.0,Azure,Cloud
CHANGE LEADERS CONSULTING,8 - 10 yrs,Bangalore,Data Engineer,3200000.0,Azure,Cloud
LANCESOFT INDIA PRIVATE LIMITED,8 - 10 yrs,Delhi-NCR,Data Engineer,3300000.0,Azure,Cloud
Datamatics Global services Ltd.,8 - 10 yrs,Pune,Data Engineer,3000000.0,Azure,Cloud
nuVizz Software Solutions Pvt.,8 - 10 yrs,Chandigarh,Data Engineer,3600000.0,Azure,Cloud
CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,8 - 10 yrs,Mumbai,Data Engineer,3500000.0,Azure,Cloud
Alp Consulting Limited,8 - 10 yrs,Delhi-NCR,Data Engineer,2800000.0,Azure,Cloud
Bean HR Consulting,8 - 10 yrs,Mumbai,Data Engineer,3400000.0,Azure,Cloud
Mandiant,8 - 10 yrs,Bangalore,Data Engineer,3400000.0,Azure,Cloud
US Tech Solutions Pvt Ltd,8 - 10 yrs,Pune,Data Engineer,2500000.0,Azure,Cloud
ALOIS TECHNOLOGIES LLP,8 - 10 yrs,Pune,Data Engineer,3500000.0,Azure,Cloud
FireEye CyberSecurity Pvt Ltd,8 - 10 yrs,Delhi-NCR,Data Engineer,2800000.0,Azure,Cloud
Uniqon Consulting Private Limited,8 - 10 yrs,Bangalore,Data Engineer,2600000.0,Azure,Cloud
CHANGE LEADERS CONSULTING,8 - 10 yrs,Hyderabad,Data Engineer,3700000.0,Azure,Cloud
Burgeon It Services Pvt Ltd,8 - 10 yrs,Bangalore,Data Engineer,3600000.0,Azure,Cloud
Acme Services,8 - 10 yrs,Mumbai,Data Engineer,3000000.0,Azure,Cloud
Krazy Mantra HR Solutions Pvt. Ltd,8 - 10 yrs,Hyderabad,Data Engineer,3700000.0,Azure,Cloud
Infostretch solutions Pvt. Ltd.,8 - 10 yrs,Delhi-NCR,Data Engineer,3400000.0,Azure,Cloud
NEXG IOT SOLUTIONS PVT LTD,8 - 10 yrs,Mumbai,Data Engineer,2700000.0,Azure,Cloud
eNFLUENCE IT Services Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Engineer,3500000.0,Azure,Cloud
eNFLUENCE IT Services Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Engineer,3700000.0,Azure,Cloud
TeamPlus Staffing Solution Pvt Ltd,8 - 10 yrs,Mumbai,Data Engineer,3000000.0,Azure,Cloud
SPAATech Solutions India Pvt Ltd,8 - 10 yrs,Bangalore,Data Engineer,2600000.0,Azure,Cloud
YuktaMedia,8 - 10 yrs,Bangalore,Data Engineer,3500000.0,Azure,Cloud
Getinz Techno Services,8 - 10 yrs,Chennai,Data Engineer,2600000.0,Azure,Cloud
Cubic Transportation,8 - 10 yrs,Lucknow,Data Engineer,3100000.0,Azure,Cloud
Align Technology,8 - 10 yrs,Bangalore,Data Engineer,2700000.0,Azure,Cloud
HyreFox Consultants Pvt Ltd,8 - 10 yrs,Hyderabad,Data Engineer,2800000.0,Azure,Cloud
T & A Solutions,8 - 10 yrs,Chennai,Data Engineer,3100000.0,Azure,Cloud
Micron Tech,8 - 10 yrs,Mumbai,Data Engineer,3600000.0,Azure,Cloud
OPTISOL BUSINESS SOLUTIONS PRIVATE LIMITED,8 - 10 yrs,Mumbai,Data Engineer,3600000.0,Azure,Cloud
Vistex Asia Pacific,8 - 10 yrs,Bangalore,Data Engineer,3400000.0,Azure,Cloud
Rudder Analytics,8 - 10 yrs,Bangalore,Data Engineer,2700000.0,Azure,Cloud
CarbyneTech India,8 - 10 yrs,Lucknow,Data Engineer,3700000.0,PostgreSQL,Cloud
Clairvoyant India Pvt. Ltd,8 - 10 yrs,Bangalore,Data Engineer,3000000.0,PostgreSQL,Cloud
Anicalls,8 - 10 yrs,Mumbai,Data Engineer,3600000.0,PostgreSQL,Cloud
Mactores,8 - 10 yrs,Chennai,Data Engineer,3700000.0,PostgreSQL,Cloud
CPP Investments,8 - 10 yrs,Bangalore,Data Engineer,2700000.0,PostgreSQL,Cloud
United Techno Info Systems,8 - 10 yrs,Bangalore,Data Engineer,2500000.0,PostgreSQL,Cloud
Tanla Solutions Limited Tanla Platforms Limited,8 - 10 yrs,Hyderabad,Data Engineer,3700000.0,PostgreSQL,Cloud
Treohm Analytics Private Limited,8 - 10 yrs,Lucknow,Data Engineer,3200000.0,PostgreSQL,Cloud
T & A Solutions,8 - 10 yrs,Delhi-NCR,Data Engineer,3000000.0,PostgreSQL,Cloud
IBKR,8 - 10 yrs,Delhi-NCR,Data Engineer,2800000.0,PostgreSQL,Cloud
Interactive Brokers,8 - 10 yrs,Bangalore,Data Engineer,2700000.0,PostgreSQL,Cloud
UNIFY TECHNOLOGIES PVT LTD,8 - 10 yrs,Chennai,Data Engineer,3500000.0,PostgreSQL,Cloud
doubledutch,8 - 10 yrs,Mumbai,Data Engineer,3300000.0,PostgreSQL,Cloud
